"","hit","worker","seconds","image","age","born","died","findings","group","study","comments"
"2329","3DWGDA5POF4AXUCTK4CV926M6WOV1L","A18TCR555RWUZV",1131,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000596D50X03pdf.png",3369,"10/9/1967","12/29/1976","nasal carcinoma frontal sinus; obs: neoplasm was adjacent to bone","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2330","3DWGDA5POF4AXUCTK4CV926M6WOV1L","A29374NDYXSCWB",410,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000596D50X03pdf.png",3369,"10/9/1967","12/29/1976","nasal carcinoma frontal sinus; obs: neoplasm was adjacent to bone","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2331","3DWGDA5POF4AXUCTK4CV926M6WOV1L","A3HSMUPSPOKD0M",1215,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000596D50X03pdf.png",3369,"10/9/1967","12/29/1976","nasal carcinoma frontal sinus; obs: neoplasm was adjacent to bone","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2332","3HEM8MA6H9CL9EZEJ7TB4BPCSLGQPT","A2W547SNOCMC25",51,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000596D50Y04pdf.png",4,"10/9/1967","10/13/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2333","3HEM8MA6H9CL9EZEJ7TB4BPCSLGQPT","ABM77ZQWCHPNX",1214,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000596D50Y04pdf.png",4,"10/9/1967","10/13/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2334","3HEM8MA6H9CL9EZEJ7TB4BPCSLGQPT","A3RR85PK3AV9TU",35,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000596D50Y04pdf.png",4,"10/9/1967","10/13/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2335","3IVKZBIBJ0959DG3SYABQ22MOIRHS4","A1ET2J1PIP0RGO",1680,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y05pdf.png",667,"10/9/1967","8/6/1969","myeloproliferative syndrome","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2336","3IVKZBIBJ0959DG3SYABQ22MOIRHS4","A110KENBXU7SUJ",38,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y05pdf.png",667,"10/9/1967","8/6/1969","myeloproliferative syndrome","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2337","3IVKZBIBJ0959DG3SYABQ22MOIRHS4","A7TP8TTJ88Y0R",73,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y05pdf.png",667,"10/9/1967","8/6/1969","myeloproliferative sybdrome","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2338","35JDMRECC49QZYGA7X8OGLM68Q4EGY","A1RX2JBV4VGZ65",1286,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y06pdf.png",4,"10/9/1967","10/13/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","findings was left blank"
"2339","35JDMRECC49QZYGA7X8OGLM68Q4EGY","A31O5XYX80XD21",385,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y06pdf.png",4,"10/9/1967","10/13/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2340","35JDMRECC49QZYGA7X8OGLM68Q4EGY","A2APPZDU0VS9LN",493,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y06pdf.png",4,"10/9/1967","10/13/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2341","3MD8CKRQZZNPZ4BG19DRC5D5F7BJRK","A2LCFORIW0NF1S",482,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y07pdf.png",1,"10/15/1967","10/19/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2342","3MD8CKRQZZNPZ4BG19DRC5D5F7BJRK","ADJ9I7ZBFYFH7",2868,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y07pdf.png",1,"10/15/1967","10/16/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","No FINDINGS"
"2343","3MD8CKRQZZNPZ4BG19DRC5D5F7BJRK","A150CIC6SJN8JC",2531,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y07pdf.png",1,"10/15/1967","10/16/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2344","3RHLQY6EDT45VC9QG1V31E7IIAVD4K","A150CIC6SJN8JC",1162,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y08pdf.png",0,"10/15/1967","10/15/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2345","3RHLQY6EDT45VC9QG1V31E7IIAVD4K","ARQ9DY4UL4WJ4",1325,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y08pdf.png",0,"10/15/1967","10/15/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2346","3RHLQY6EDT45VC9QG1V31E7IIAVD4K","A25WNYPSSDNEVE",482,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y08pdf.png",0,"10/15/1967","10/15/1967","","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2347","38DCH97KHH2PN3WGOUOR7F30JL9JQJ","AJVGW8ZY3SWE4",827,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y09pdf.png",898,"10/15/1967","3/31/1970","myeloproliferative syndrome","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2348","38DCH97KHH2PN3WGOUOR7F30JL9JQJ","A177EXELDLWTWV",1133,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y09pdf.png",898,"10/15/1967","3/31/1970","hyeloprpliferative syndrome","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2349","38DCH97KHH2PN3WGOUOR7F30JL9JQJ","AYG3MF094634L",42,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597D50Y09pdf.png",898,"10/15/1967","3/31/1970","myeloproliferative syndrome","9 656 uci/kg total ingested with food (in-utero to 540 days)","2 davis-1961 strontium-90, dietary","{}"
"2350","3J94SKDEKIPNRVDQU6ED66DWI6QD5P","A9KPCMO1J1LQF",906,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F03pdf.png",4,"12/11/1963","12/15/1963","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","findings not present"
"2351","3J94SKDEKIPNRVDQU6ED66DWI6QD5P","A3IA77UHAVA83X",504,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F03pdf.png",4,"12/11/1963","12/15/1963","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2352","3J94SKDEKIPNRVDQU6ED66DWI6QD5P","A1FBO95OVBYOH1",1110,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F03pdf.png",4,"12/11/1963","12/15/1963","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2353","3I01FDIL6M8VSYU3CNCF8ZAKYWZ2DD","A25CAT0W9W97Z8",270,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F04pdf.png",2737,"12/11/1963","6/9/1971","metastatic osteosarcoma; terminated 1/15/71; osteosarcoma humerus; amputation 1/15/71, removed","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-26, injection","{}"
"2354","3I01FDIL6M8VSYU3CNCF8ZAKYWZ2DD","A2MCG5W6LHSRG9",532,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F04pdf.png",2737,"12/11/1963","6/9/1971","metastatic osteosarcoma; terminated 1/15/71: osteosarcoma humerus; amputation 1/15/71, removed","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2355","3I01FDIL6M8VSYU3CNCF8ZAKYWZ2DD","A2W547SNOCMC25",103,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F04pdf.png",2737,"12/11/1963","6/9/1971","metastatic osteosarcoma; terminated 1/15/71: osteosarcoma humerus; amputation 1/15/71. removed","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2356","3EQVJH0T40L6ODTIHYF107Y8Q15HTT","A2653BIPJKEMRK",126,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F08pdf.png",1,"4/13/1964","4/14/1964","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","No findings listed on this label."
"2357","3EQVJH0T40L6ODTIHYF107Y8Q15HTT","A1G94QON7A9K0N",1360,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F08pdf.png",1,"4/13/1964","4/14/1964","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2358","3EQVJH0T40L6ODTIHYF107Y8Q15HTT","ADJ9I7ZBFYFH7",82,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F08pdf.png",1,"4/13/1964","4/14/1964","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2359","3511RHPADVEVUUZG4UP4SKQXJWGRLU","A29374NDYXSCWB",1315,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F09pdf.png",3671,"4/13/1964","5/2/1974","fibrosarcoma mandible","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2360","3511RHPADVEVUUZG4UP4SKQXJWGRLU","A2653BIPJKEMRK",567,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F09pdf.png",3671,"4/13/1964","5/2/1974","fibrosarcoma mandible","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2361","3511RHPADVEVUUZG4UP4SKQXJWGRLU","A25WNYPSSDNEVE",981,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F09pdf.png",3671,"4/13/1964","5/2/1974","fibrosarcoma mandible","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2362","33IXYHIZB5I0K4838INZEHS5Y802E6","AG0X3PQK2FWQJ",2070,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F13pdf.png",2654,"6/3/1964","9/9/1971","radiation osteodystrophy temporal bone","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2363","33IXYHIZB5I0K4838INZEHS5Y802E6","A31O5XYX80XD21",184,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F13pdf.png",2654,"6/3/1964","9/9/1971","radiation osteodystrophy temporal bone","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2364","33IXYHIZB5I0K4838INZEHS5Y802E6","AZ4NM6ZXTGT0",1281,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F13pdf.png",2654,"6/3/1964","9/9/1971","radiation osteodystrophy temporal bone","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2365","3Z3R5YC0P3NMAH2CM8R1XMMVAMSFTT","AR20RBERHIPN8",61,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F14pdf.png",3695,"6/3/1964","7/16/1974","matastatic osteosarcoma; terminated 1/09/74; osteosarcoma femur; amputation 1/09/74, removed from","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2366","3Z3R5YC0P3NMAH2CM8R1XMMVAMSFTT","A177EXELDLWTWV",1307,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F14pdf.png",3695,"6/3/1964","7/16/1974","metastatic osteosarcoma; terminated 1/09/74: osteosarcoma femur; amputation 1/09/74, removed from","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2367","3Z3R5YC0P3NMAH2CM8R1XMMVAMSFTT","A2653BIPJKEMRK",90,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F14pdf.png",3695,"6/3/1964","7/16/1974","metastatic osteosarcoma; terminated 1/09/74: osteosarcome femur; amputation 1/09/74, removed from","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2368","3BAWBGQGYLZO8GRV9KT4ACXZ9JP7VX","A34M93NJC830DP",82,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F1520231pdf.png",3208,"6/3/1964","3/16/1973","degeneration arthropathy 2nd cervical vertebra (leg amputation at age 7.4 y, radiation osteodystrophy:","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2369","3BAWBGQGYLZO8GRV9KT4ACXZ9JP7VX","A3ITZNJQUTIZ4C",960,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F1520231pdf.png",3208,"6/3/1964","3/16/1973","degenerative arthropathy 2nd cervical vertebra (leg amputation at age 7.4 y, radiation osteodystrophy;","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2370","3BAWBGQGYLZO8GRV9KT4ACXZ9JP7VX","A2MCG5W6LHSRG9",1394,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F1520231pdf.png",3208,"6/3/1964","3/16/1973","degenerative arthropathy 2nd cervical vertebra (leg amputation at 7.4 y, radiation osteodystrophy;","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2371","3SMIWMMK6153LG3WC2RB66UXO2OWUW","A32QBXDPHHSTOD",152,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F18pdf.png",0,"7/14/1964","7/14/1964","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2372","3SMIWMMK6153LG3WC2RB66UXO2OWUW","AOUMYCLO4I993",2567,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F18pdf.png",0,"7/14/1964","7/14/1964","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","2 davis-1961 strontium-90, dietary","{}"
"2373","3SMIWMMK6153LG3WC2RB66UXO2OWUW","AR20RBERHIPN8",35,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F18pdf.png",0,"7/14/1964","7/14/1964","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2374","3OB6JN3A9QPF0CH146QJSX5MJ16RMW","A3IA77UHAVA83X",49,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F19pdf.png",4713,"7/14/1964","6/9/1977","osteosarcoma mandible","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2375","3OB6JN3A9QPF0CH146QJSX5MJ16RMW","A29374NDYXSCWB",1346,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F19pdf.png",4713,"7/14/1964","6/9/1977","osteosarcoma mandible","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2376","3OB6JN3A9QPF0CH146QJSX5MJ16RMW","A110KENBXU7SUJ",976,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F19pdf.png",4713,"7/14/1964","6/9/1977","osteosarcoma mandible","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2377","3S37Y8CWI8044I9HXW0TT2W3PQ14WK","A1ET2J1PIP0RGO",628,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F1pdf.png",3168,"10/28/1963","6/30/1972","radiation osteodystrophy ulna & radius","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2378","3S37Y8CWI8044I9HXW0TT2W3PQ14WK","A110KENBXU7SUJ",51,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F1pdf.png",3168,"10/28/1963","6/30/1972","radiation osteodystrophy ulna & radius","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2379","3S37Y8CWI8044I9HXW0TT2W3PQ14WK","A1NJ1IJLKAS0Y4",80,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F1pdf.png",3168,"10/28/1963","6/30/1972","radiation osteodystrophy ulna & radius","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2380","3YLPJ8OXX8DJTIE771WFVLAAYS74XD","A25WNYPSSDNEVE",1034,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F24pdf.png",52,"8/30/1964","10/21/1964","anemia","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2381","3YLPJ8OXX8DJTIE771WFVLAAYS74XD","A25CAT0W9W97Z8",128,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F24pdf.png",52,"8/30/1964","10/21/1964","anemia","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2382","3YLPJ8OXX8DJTIE771WFVLAAYS74XD","A2HR7ZIX42FEPG",61,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F24pdf.png",52,"8/30/1964","10/21/1964","anemia","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2383","3UEBBGULPFO1AUH1MDHB2I8XT0ZFUK","AG0X3PQK2FWQJ",104,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F25pdf.png",2006,"8/30/1964","2/26/1970","osteosarcoma pelvis","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2384","3UEBBGULPFO1AUH1MDHB2I8XT0ZFUK","ARQ9DY4UL4WJ4",1400,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F25pdf.png",2006,"8/30/1964","2/26/1970","osteosarcoma pelvis","5 70 uci/kg total ingested with food (in-utero to 540 days)","4 davis-1963 radium-226, injection","{}"
"2385","3UEBBGULPFO1AUH1MDHB2I8XT0ZFUK","A32QBXDPHHSTOD",1255,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F25pdf.png",2006,"8/30/1964","2/26/1970","osteosarcoma pelvis","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2386","308KJXFUJR6REQL4BS59JLB4D6FATB","ADJ9I7ZBFYFH7",451,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F26pdf.png",3358,"8/30/1964","11/9/1973","osteosarcoma radius and 6th cervical vertebra; terminated 9/25/72: osteosarcoma radius; amputation","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2387","308KJXFUJR6REQL4BS59JLB4D6FATB","A1G94QON7A9K0N",1425,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F26pdf.png",3358,"8/30/1964","11/9/1973","osteosarcoma radius and 6th cervical vertebra; terminated 9/25/72: osteosarcoma radius; amputation","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2388","308KJXFUJR6REQL4BS59JLB4D6FATB","AG0X3PQK2FWQJ",1795,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F26pdf.png",3358,"8/30/1964","11/9/1973","osteosarcoma radius and 6th cervical vertebra: terminated 9/25/72: osteosarcoma radius: amputation","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2389","3UY4PIS8QRLXPP3KIDQ4ZLC9KUNN1Z","ABM77ZQWCHPNX",1116,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F28pdf.png",3,"8/24/1965","8/27/1965","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2390","3UY4PIS8QRLXPP3KIDQ4ZLC9KUNN1Z","A29374NDYXSCWB",1160,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F28pdf.png",3,"8/24/1965","8/27/1965","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","no findings"
"2391","3UY4PIS8QRLXPP3KIDQ4ZLC9KUNN1Z","ARLSOH5YMGJGN",1797,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F28pdf.png",3,"8/24/1965","8/27/1965","","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","NO FINDINGS LISTED"
"2392","3EKZL9T8Y8MP2WR7VCKBBXY42E4HC7","A25WNYPSSDNEVE",1012,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F29pdf.png",3184,"8/24/1965","5/13/1974","osteosarcoma 3rd cervical vertebra","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2393","3EKZL9T8Y8MP2WR7VCKBBXY42E4HC7","A1FBO95OVBYOH1",2491,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F29pdf.png",3184,"8/24/1965","5/13/1974","osteosarcoma 3rd cervical vertebra","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
"2394","3EKZL9T8Y8MP2WR7VCKBBXY42E4HC7","A38DC3BG1ZCVZ2",1560,"https://dl.dropboxusercontent.com/u/1131693/ucdavis/good/D000597R30F29pdf.png",3184,"8/24/1965","5/13/1974","osteosarcoma 3rd cervical vertebra","5 1.12 uci/kg total injected (8 semi-monthly injections) 435 days old","4 davis-1963 radium-226, injection","{}"
