"o","l","source","analysis"
4.67,0.00188485462233296,"Combined posterior","new:
  meta-regression
  positive constraints"
4.68,0.00187622682007387,"Combined posterior","new:
  meta-regression
  positive constraints"
4.69,0.00186766637144067,"Combined posterior","new:
  meta-regression
  positive constraints"
4.7,0.00185917257680776,"Combined posterior","new:
  meta-regression
  positive constraints"
4.71,0.00185074474588659,"Combined posterior","new:
  meta-regression
  positive constraints"
4.72,0.00184238219727447,"Combined posterior","new:
  meta-regression
  positive constraints"
4.73,0.00183408425798304,"Combined posterior","new:
  meta-regression
  positive constraints"
4.74,0.00182585026374611,"Combined posterior","new:
  meta-regression
  positive constraints"
4.75,0.00181767955864258,"Combined posterior","new:
  meta-regression
  positive constraints"
4.76,0.00180957149510572,"Combined posterior","new:
  meta-regression
  positive constraints"
4.77,0.00180152543382544,"Combined posterior","new:
  meta-regression
  positive constraints"
4.78,0.00179354074338014,"Combined posterior","new:
  meta-regression
  positive constraints"
4.79,0.00178561680052911,"Combined posterior","new:
  meta-regression
  positive constraints"
4.8,0.00177775298949313,"Combined posterior","new:
  meta-regression
  positive constraints"
4.81,0.00176994870241512,"Combined posterior","new:
  meta-regression
  positive constraints"
4.82,0.00176220333922438,"Combined posterior","new:
  meta-regression
  positive constraints"
4.83,0.00175451630684234,"Combined posterior","new:
  meta-regression
  positive constraints"
4.84,0.00174688701984827,"Combined posterior","new:
  meta-regression
  positive constraints"
4.85,0.0017393149002881,"Combined posterior","new:
  meta-regression
  positive constraints"
4.86,0.00173179937683024,"Combined posterior","new:
  meta-regression
  positive constraints"
4.87,0.0017243398855794,"Combined posterior","new:
  meta-regression
  positive constraints"
4.88,0.00171693586954077,"Combined posterior","new:
  meta-regression
  positive constraints"
4.89,0.00170958677845019,"Combined posterior","new:
  meta-regression
  positive constraints"
4.9,0.00170229206871878,"Combined posterior","new:
  meta-regression
  positive constraints"
4.91,0.00169505120376517,"Combined posterior","new:
  meta-regression
  positive constraints"
4.92,0.00168786365315417,"Combined posterior","new:
  meta-regression
  positive constraints"
4.93,0.00168072889305762,"Combined posterior","new:
  meta-regression
  positive constraints"
4.94,0.00167364640600908,"Combined posterior","new:
  meta-regression
  positive constraints"
4.95,0.00166661568077676,"Combined posterior","new:
  meta-regression
  positive constraints"
4.96,0.00165963621246397,"Combined posterior","new:
  meta-regression
  positive constraints"
4.97,0.00165270750210325,"Combined posterior","new:
  meta-regression
  positive constraints"
4.98,0.00164582905681491,"Combined posterior","new:
  meta-regression
  positive constraints"
4.99,0.0016390003893967,"Combined posterior","new:
  meta-regression
  positive constraints"
5,0.00163222101877599,"Combined posterior","new:
  meta-regression
  positive constraints"
5.01,0.00162549046954878,"Combined posterior","new:
  meta-regression
  positive constraints"
5.02,0.00161880827188588,"Combined posterior","new:
  meta-regression
  positive constraints"
5.03,0.0016121739616741,"Combined posterior","new:
  meta-regression
  positive constraints"
5.04,0.00160558708033876,"Combined posterior","new:
  meta-regression
  positive constraints"
5.05,0.00159904717463048,"Combined posterior","new:
  meta-regression
  positive constraints"
5.06,0.00159255379645396,"Combined posterior","new:
  meta-regression
  positive constraints"
5.07,0.00158610650350811,"Combined posterior","new:
  meta-regression
  positive constraints"
5.08,0.00157970485834616,"Combined posterior","new:
  meta-regression
  positive constraints"
5.09,0.00157334842867163,"Combined posterior","new:
  meta-regression
  positive constraints"
5.1,0.00156703678726854,"Combined posterior","new:
  meta-regression
  positive constraints"
5.11,0.00156076951199497,"Combined posterior","new:
  meta-regression
  positive constraints"
5.12,0.0015545461856471,"Combined posterior","new:
  meta-regression
  positive constraints"
5.13,0.00154836639565309,"Combined posterior","new:
  meta-regression
  positive constraints"
5.14,0.00154222973469931,"Combined posterior","new:
  meta-regression
  positive constraints"
5.15,0.00153613579971031,"Combined posterior","new:
  meta-regression
  positive constraints"
5.16,0.00153008419228205,"Combined posterior","new:
  meta-regression
  positive constraints"
5.17,0.00152407451906542,"Combined posterior","new:
  meta-regression
  positive constraints"
5.18,0.00151810639070556,"Combined posterior","new:
  meta-regression
  positive constraints"
5.19,0.00151217942283742,"Combined posterior","new:
  meta-regression
  positive constraints"
5.2,0.0015062932348504,"Combined posterior","new:
  meta-regression
  positive constraints"
5.21,0.001500447451326,"Combined posterior","new:
  meta-regression
  positive constraints"
5.22,0.00149464170030447,"Combined posterior","new:
  meta-regression
  positive constraints"
5.23,0.00148887561461758,"Combined posterior","new:
  meta-regression
  positive constraints"
5.24,0.00148314883099049,"Combined posterior","new:
  meta-regression
  positive constraints"
5.25,0.0014774609903828,"Combined posterior","new:
  meta-regression
  positive constraints"
5.26,0.00147181173779913,"Combined posterior","new:
  meta-regression
  positive constraints"
5.27,0.00146620072226642,"Combined posterior","new:
  meta-regression
  positive constraints"
5.28,0.00146062759679328,"Combined posterior","new:
  meta-regression
  positive constraints"
5.29,0.00145509201804804,"Combined posterior","new:
  meta-regression
  positive constraints"
5.3,0.00144959364697149,"Combined posterior","new:
  meta-regression
  positive constraints"
5.31,0.00144413214779082,"Combined posterior","new:
  meta-regression
  positive constraints"
5.32,0.00143870718903342,"Combined posterior","new:
  meta-regression
  positive constraints"
5.33,0.00143331844262232,"Combined posterior","new:
  meta-regression
  positive constraints"
5.34,0.00142796558404201,"Combined posterior","new:
  meta-regression
  positive constraints"
5.35,0.00142264829258722,"Combined posterior","new:
  meta-regression
  positive constraints"
5.36,0.00141736625101893,"Combined posterior","new:
  meta-regression
  positive constraints"
5.37,0.00141211914554881,"Combined posterior","new:
  meta-regression
  positive constraints"
5.38,0.00140690666595012,"Combined posterior","new:
  meta-regression
  positive constraints"
5.39,0.00140172850540503,"Combined posterior","new:
  meta-regression
  positive constraints"
5.4,0.00139658436035588,"Combined posterior","new:
  meta-regression
  positive constraints"
5.41,0.00139147393069686,"Combined posterior","new:
  meta-regression
  positive constraints"
5.42,0.00138639691945674,"Combined posterior","new:
  meta-regression
  positive constraints"
5.43,0.00138135303321066,"Combined posterior","new:
  meta-regression
  positive constraints"
5.44,0.00137634198142808,"Combined posterior","new:
  meta-regression
  positive constraints"
5.45,0.00137136347675576,"Combined posterior","new:
  meta-regression
  positive constraints"
5.46,0.00136641723524851,"Combined posterior","new:
  meta-regression
  positive constraints"
5.47,0.00136150297549914,"Combined posterior","new:
  meta-regression
  positive constraints"
5.48,0.00135662041982097,"Combined posterior","new:
  meta-regression
  positive constraints"
5.49,0.00135176929298968,"Combined posterior","new:
  meta-regression
  positive constraints"
5.5,0.00134694932289166,"Combined posterior","new:
  meta-regression
  positive constraints"
5.51,0.0013421602405121,"Combined posterior","new:
  meta-regression
  positive constraints"
5.52,0.00133740177948346,"Combined posterior","new:
  meta-regression
  positive constraints"
5.53,0.00133267367638779,"Combined posterior","new:
  meta-regression
  positive constraints"
5.54,0.00132797567059475,"Combined posterior","new:
  meta-regression
  positive constraints"
5.55,0.00132330750434289,"Combined posterior","new:
  meta-regression
  positive constraints"
5.56,0.00131866892242847,"Combined posterior","new:
  meta-regression
  positive constraints"
5.57,0.00131405967257721,"Combined posterior","new:
  meta-regression
  positive constraints"
5.58,0.00130947950510557,"Combined posterior","new:
  meta-regression
  positive constraints"
5.59,0.00130492817280001,"Combined posterior","new:
  meta-regression
  positive constraints"
5.6,0.00130040543120686,"Combined posterior","new:
  meta-regression
  positive constraints"
5.61,0.00129591103852418,"Combined posterior","new:
  meta-regression
  positive constraints"
5.62,0.00129144475542659,"Combined posterior","new:
  meta-regression
  positive constraints"
5.63,0.00128700634495595,"Combined posterior","new:
  meta-regression
  positive constraints"
5.64,0.00128259557277286,"Combined posterior","new:
  meta-regression
  positive constraints"
5.65,0.00127821220703136,"Combined posterior","new:
  meta-regression
  positive constraints"
5.66,0.00127385601809927,"Combined posterior","new:
  meta-regression
  positive constraints"
5.67,0.00126952677899276,"Combined posterior","new:
  meta-regression
  positive constraints"
5.68,0.00126522426497278,"Combined posterior","new:
  meta-regression
  positive constraints"
5.69,0.00126094825343069,"Combined posterior","new:
  meta-regression
  positive constraints"
5.7,0.0012566985243918,"Combined posterior","new:
  meta-regression
  positive constraints"
5.71,0.00125247485998884,"Combined posterior","new:
  meta-regression
  positive constraints"
5.72,0.001248277044527,"Combined posterior","new:
  meta-regression
  positive constraints"
5.73,0.0012441048646716,"Combined posterior","new:
  meta-regression
  positive constraints"
5.74,0.00123995810932742,"Combined posterior","new:
  meta-regression
  positive constraints"
5.75,0.00123583656920349,"Combined posterior","new:
  meta-regression
  positive constraints"
5.76,0.00123174003752641,"Combined posterior","new:
  meta-regression
  positive constraints"
5.77,0.00122766830961243,"Combined posterior","new:
  meta-regression
  positive constraints"
5.78,0.00122362118251922,"Combined posterior","new:
  meta-regression
  positive constraints"
5.79,0.00121959845578204,"Combined posterior","new:
  meta-regression
  positive constraints"
5.8,0.0012155999306695,"Combined posterior","new:
  meta-regression
  positive constraints"
5.81,0.00121162541056568,"Combined posterior","new:
  meta-regression
  positive constraints"
5.82,0.00120767470102958,"Combined posterior","new:
  meta-regression
  positive constraints"
5.83,0.00120374760910998,"Combined posterior","new:
  meta-regression
  positive constraints"
5.84,0.0011998439443349,"Combined posterior","new:
  meta-regression
  positive constraints"
5.85,0.00119596351779577,"Combined posterior","new:
  meta-regression
  positive constraints"
5.86,0.00119210614258556,"Combined posterior","new:
  meta-regression
  positive constraints"
5.87,0.00118827163371224,"Combined posterior","new:
  meta-regression
  positive constraints"
5.88,0.0011844598078909,"Combined posterior","new:
  meta-regression
  positive constraints"
5.89,0.00118067048387282,"Combined posterior","new:
  meta-regression
  positive constraints"
